train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,train_loss_importance_vector_0_mean,train_loss_importance_vector_0_std,train_loss_importance_vector_1_mean,train_loss_importance_vector_1_std,train_loss_importance_vector_2_mean,train_loss_importance_vector_2_std,train_loss_importance_vector_3_mean,train_loss_importance_vector_3_std,train_loss_importance_vector_4_mean,train_loss_importance_vector_4_std,train_learning_rate_mean,train_learning_rate_std,val_loss_mean,val_loss_std,val_accuracy_mean,val_accuracy_std,val_loss_importance_vector_0_mean,val_loss_importance_vector_0_std,val_loss_importance_vector_1_mean,val_loss_importance_vector_1_std,val_loss_importance_vector_2_mean,val_loss_importance_vector_2_std,val_loss_importance_vector_3_mean,val_loss_importance_vector_3_std,val_loss_importance_vector_4_mean,val_loss_importance_vector_4_std,epoch,epoch_run_time
1.505940146446228,0.13100035702339016,0.33458666732907294,0.08016667531392353,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.0010000000000000005,4.336808689942018e-19,1.4590711573759714,0.08169795048172597,0.36377777755260465,0.05606301534657875,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,1,229.26748323440552
1.4097364249229432,0.09964658614888576,0.39988000044226646,0.062009919683978336,0.18666666746139526,0.0,0.18666666746139526,0.0,0.18666666746139526,0.0,0.18666666746139526,0.0,0.25333333015441895,0.0,0.0010000000000000005,4.336808689942018e-19,1.4349954581260682,0.08129181594375799,0.38806666657328603,0.05516275060679045,0.18666666746139526,0.0,0.18666666746139526,0.0,0.18666666746139526,0.0,0.18666666746139526,0.0,0.25333333015441895,0.0,2,226.5533459186554
1.381982298374176,0.11028081061809229,0.41705333375930786,0.06653007157793644,0.1733333319425583,0.0,0.1733333319425583,0.0,0.1733333319425583,0.0,0.1733333319425583,0.0,0.30666667222976685,0.0,0.0010000000000000005,4.336808689942018e-19,1.4118740379810333,0.0809707700119929,0.40019999956091246,0.054040766216883515,0.1733333319425583,0.0,0.1733333319425583,0.0,0.1733333319425583,0.0,0.1733333319425583,0.0,0.30666667222976685,0.0,3,222.58073043823242
1.3626913754940033,0.10228269879893497,0.4258400007486343,0.0615000000329533,0.1599999964237213,0.0,0.1599999964237213,0.0,0.1599999964237213,0.0,0.1599999964237213,0.0,0.36000001430511475,0.0,0.0010000000000000005,4.336808689942018e-19,1.4025375632445019,0.08322643415389823,0.4064222227036953,0.05338413874401489,0.1599999964237213,0.0,0.1599999964237213,0.0,0.1599999964237213,0.0,0.1599999964237213,0.0,0.36000001430511475,0.0,4,222.58793330192566
1.3445548593997956,0.11373257736200222,0.4361333341002464,0.06674781733630919,0.14666666090488434,0.0,0.14666666090488434,0.0,0.14666666090488434,0.0,0.14666666090488434,0.0,0.41333332657814026,0.0,0.0010000000000000005,4.336808689942018e-19,1.4121414275964101,0.08885557858892001,0.40020000040531156,0.05248030129802716,0.14666666090488434,0.0,0.14666666090488434,0.0,0.14666666090488434,0.0,0.14666666090488434,0.0,0.41333332657814026,0.0,5,224.39196228981018
1.3227950041294099,0.10573402392849106,0.45235999968647955,0.06399884756633933,0.13333334028720856,0.0,0.13333334028720856,0.0,0.13333334028720856,0.0,0.13333334028720856,0.0,0.46666666865348816,0.0,0.0010000000000000005,4.336808689942018e-19,1.397805324792862,0.07953740817442397,0.40664444545904793,0.05423815416520021,0.13333334028720856,0.0,0.13333334028720856,0.0,0.13333334028720856,0.0,0.13333334028720856,0.0,0.46666666865348816,0.0,6,224.10665893554688
1.3131488788127899,0.11301026927327185,0.4565733336210251,0.06357420971954603,0.11999999731779099,0.0,0.11999999731779099,0.0,0.11999999731779099,0.0,0.11999999731779099,0.0,0.5199999809265137,0.0,0.0010000000000000005,4.336808689942018e-19,1.393189707994461,0.08909913407231797,0.4134222220877806,0.05376209026719028,0.11999999731779099,0.0,0.11999999731779099,0.0,0.11999999731779099,0.0,0.11999999731779099,0.0,0.5199999809265137,0.0,7,224.64420175552368
1.3141490408182144,0.11568699642710224,0.4575733331441879,0.06370888645784388,0.1066666692495346,0.0,0.1066666692495346,0.0,0.1066666692495346,0.0,0.1066666692495346,0.0,0.5733333230018616,0.0,0.0010000000000000005,4.336808689942018e-19,1.3769029275576274,0.08299118855044577,0.4173555571337541,0.05561214505544638,0.1066666692495346,0.0,0.1066666692495346,0.0,0.1066666692495346,0.0,0.1066666692495346,0.0,0.5733333230018616,0.0,8,224.76314902305603
1.300637696146965,0.11183206962630209,0.462946667432785,0.06438862452693128,0.09333333373069763,0.0,0.09333333373069763,0.0,0.09333333373069763,0.0,0.09333333373069763,0.0,0.6266666650772095,0.0,0.0010000000000000005,4.336808689942018e-19,1.3762740961710611,0.09016726799106768,0.41944444497426353,0.05814530631024704,0.09333333373069763,0.0,0.09333333373069763,0.0,0.09333333373069763,0.0,0.09333333373069763,0.0,0.6266666650772095,0.0,9,222.6640613079071
1.303207168340683,0.11514505596394693,0.46168000078201293,0.06451063501767375,0.07999999821186066,0.0,0.07999999821186066,0.0,0.07999999821186066,0.0,0.07999999821186066,0.0,0.6800000071525574,0.0,0.0010000000000000005,4.336808689942018e-19,1.3762049170335133,0.09559122330052391,0.4261333331465721,0.0579426018379923,0.07999999821186066,0.0,0.07999999821186066,0.0,0.07999999821186066,0.0,0.07999999821186066,0.0,0.6800000071525574,0.0,10,220.42503571510315
